Año,Clave del incendio,latitud_grados,latitud_minutos,latitud_segundos,Latitud,longitud_grados,longitud_minutos,longitud_segundos,Longitud,Clave Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Región,Predio,Causa,Causa especifica,Fecha Inicio,Fecha Termino,Duración días,Tipo de incendio,Tipo Vegetación,Régimen de fuego,Tipo impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbáceo,Hojarasca,Total hectáreas,Tamaño,Detección,Llegada,Duración
2021,21-15-1107,19,12,34.4,19.209556,99,48,17.5,-99.80486111,118,México,Zinacantepec,15,118,15118,Centro,Ejido San Cristóbal Tecoli  / Dos Caminos,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0.5,0.5,0,0,1,0 a 5 Hectáreas,0.006944444,0.013888889,0.076388889
2021,21-15-1108,19,37,59.3,19.633139,100,4,1.3,-100.0670278,74,México,San Felipe del Progreso,15,74,15074,Centro,Ejido San Miguel Chisa / El Puerto,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.020833333,0.097222222
2021,21-15-1109,19,17,11.3,19.286472,100,8,58.8,-100.1496667,110,México,Valle de Bravo,15,110,15110,Centro,Bienes Comunales Segundo Cuartel / La Subestación,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.003472222,0.038194444,0.100694444
2021,21-15-1110,18,59,4.1,18.984472,99,33,55.4,-99.56538889,88,México,Tenancingo,15,88,15088,Centro,Ejido La Trinidad / Las Lomitas,Actividades Agrícolas,Quema para preparación de siembra,44298,44298,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,8,0,0,8,6 a 10 Hectáreas,0.006944444,0.013888889,0.159722222
2021,21-15-1111,19,30,19.41,19.505392,98,43,44.01,-98.72889167,99,México,Texcoco,15,99,15099,Centro,Bienes Comunales San Jerónimo Amanalco / Texcaltenco,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,4,0,0,4,0 a 5 Hectáreas,0.003472222,0.0625,0.4375
2021,21-15-1112,19,45,1,19.750278,99,44,55,-99.74861111,14,México,Atlacomulco,15,14,15014,Centro,Bienes Comunales San Felipe Nuevo / Loma de los Oyameles,Actividades Agrícolas,Quema para preparación de siembra,44298,44298,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Moderado,0,0,10,0,0,10,6 a 10 Hectáreas,0.003472222,0.114583333,0.493055556
2021,21-15-1113,19,25,18.2,19.421722,100,9,53.1,-100.16475,111,México,Villa de Allende,15,111,15111,Centro,Ejido Barrio de Santiago / La Virgen ,Fogatas,Fogatas de paseantes,44298,44298,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.003472222,0.013888889,0.069444444
2021,21-15-1114,19,30,8.9,19.502472,100,9,43,-100.1619444,124,México,San José del Rincón,15,124,15124,Centro,Ejido El Depósito / Pundereje,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0.5,1,0,0,1.5,0 a 5 Hectáreas,0.006944444,0.006944444,0.055555556
2021,21-15-1115,18,51,44.79,18.862442,100,23,16.26,-100.38785,123,México,Luvianos,15,123,15123,Centro,Guayabal / Potrero del Guayabal,Actividades ilícitas,Vandalismo,44296,44298,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,40,20,0,60,51 a 100 Hectáreas,0.006944444,0.006944444,2.166666667
2021,21-15-1116,19,28,12.1,19.470028,99,24,8,-99.40222222,46,México,Jilotzingo,15,46,15046,Centro,Bienes Comunales Santa María Mazatla / Llano de Doña María,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,13,0,0,13,11 a 20 Hectáreas,0.006944444,0.006944444,0.354166667
2021,21-15-1117,19,11,17.1,19.188083,98,56,17.8,-98.93827778,25,México,Chalco,15,25,15025,Centro,Santa Catarina Ayotzingo / El Mirador ,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,16.75,16.75,0,33.5,21 a 50 Hectáreas,0.006944444,0.006944444,0.208333333
2021,21-15-1118,19,15,17.5,19.254861,98,41,46.6,-98.69627778,103,México,Tlalmanalco,15,103,15103,Centro,Ejido Tlalmanalco/ Las Cocinas,Actividades ilícitas,Vandalismo,44298,44298,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,15,0,15,11 a 20 Hectáreas,0.003472222,0.128472222,0.465277778
2021,21-15-1119,19,24,16.8,19.404667,100,7,6.5,-100.1184722,111,México,Villa de Allende,15,111,15111,Centro,Ejido San Francisco / La Caseta,Fogatas,Fogatas de paseantes,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,1,2,0,0,3,0 a 5 Hectáreas,0.003472222,0.027777778,0.076388889
2021,21-15-1120,18,59,47.3,18.996472,99,21,53.8,-99.36494444,63,México,Ocuilan,15,63,15063,Centro,Bienes Comunales San Juan Atzingo / Pueblo Nuevo,Actividades Pecuarias,Quema para pastoreo,44299,44299,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Moderado,0,0,10,0,0,10,6 a 10 Hectáreas,0.006944444,0.020833333,0.1875
2021,21-15-1121,19,28,57.25,19.482569,98,43,38.72,-98.72742222,99,México,Texcoco,15,99,15099,Centro,Bienes Comunales San Jerónimo Amanalco / Tozamilpa,Actividades ilícitas,Tala ilegal,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0.5,0,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.041666667,0.097222222
2021,21-15-1122,19,39,31.24,19.658678,100,11,23.41,-100.1898361,124,México,San José del Rincón,15,124,15124,Centro,Ejido Sabaneta Quintana / El Crucero,Fogatas,Fogatas de paseantes,44299,44299,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,1,1,0,0,2,0 a 5 Hectáreas,0.006944444,0.013888889,0.09375
2021,21-15-1123,19,1,24.7,19.023528,99,52,19.9,-99.87219444,86,México,Temascaltepec,15,86,15086,Centro,"Ejido los Ailes, La Mesa y La Guacamaya / Las Chivas",Fogatas,Fogatas de paseantes,44299,44299,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.006944444,0.03125,0.166666667
2021,21-15-1124,19,1,46.64,19.029622,99,55,10.98,-99.91971667,86,México,Temascaltepec,15,86,15086,Centro,Ejido San Andrés de los Gama / La Ciénega ,Actividades Agrícolas,Quema para preparación de siembra,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.010416667,0.020833333,0.107638889
2021,21-15-1125,19,9,44,19.162222,100,1,5,-100.0180556,110,México,Valle de Bravo,15,110,15110,Centro,Particular / La Cerca ,Actividades ilícitas,Vandalismo,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.041666667,0.111111111
2021,21-15-1126,19,20,16.6,19.337944,98,39,43.3,-98.66202778,39,México,Ixtapaluca,15,39,15039,Centro,Ejido RÍo Frio / La Ladera,Actividades ilícitas,Vandalismo,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1.5,0,0,1.5,0 a 5 Hectáreas,0.003472222,0.045138889,0.239583333
2021,21-15-1127,19,5,2.5,19.084028,100,2,58,-100.0494444,86,México,Temascaltepec,15,86,15086,Centro,Telpintla / El Encinal ,Actividades Agrícolas,Quema para preparación de siembra,44299,44299,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,2,2,0,4,0 a 5 Hectáreas,0.006944444,0.055555556,0.194444444
2021,21-15-1128,19,23,40.4,19.394556,98,40,31.9,-98.67552778,39,México,Ixtapaluca,15,39,15039,Centro,Parque Nacional / Tomacixco,Actividades ilícitas,Vandalismo,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,8,0,0,8,6 a 10 Hectáreas,0.003472222,0.041666667,0.243055556
2021,21-15-1129,18,59,6.69,18.985192,99,33,44.03,-99.56223056,88,México,Tenancingo,15,88,15088,Centro,Ejido La Trinidad / Los Potrillos,Actividades ilícitas,Vandalismo,44299,44299,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.010416667,0.090277778
2021,21-15-1130,19,0,9.99,19.002775,98,45,13.05,-98.753625,15,México,Atlautla,15,15,15015,Centro,Bienes Comunales Tecomaxusco / La Casa de Piedra ,Otras actividades productivas,Hornos de carbón,44299,44299,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.003472222,0.041666667,0.145833333
2021,21-15-1131,19,7,43.52,19.128756,99,18,19.14,-99.30531667,43,México,Xalatlaco,15,43,15043,Centro,Bienes Comunales Xalatlaco / La Mesa,Fumadores,Ninguna / No aplica,44300,44300,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,2.5,1,0,3.5,0 a 5 Hectáreas,0.006944444,0.010416667,0.170138889
2021,21-15-1132,19,0,7.3,19.002028,99,21,57.8,-99.36605556,63,México,Ocuilan,15,63,15063,Centro,Bienes Comunales San Juan Atzingo / Pueblo Nuevo,Actividades ilícitas,Cambio de uso de suelo,44300,44300,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.020833333,0.0625
2021,21-15-1133,19,59,43.1,19.995306,99,36,2.1,-99.60058333,45,México,Jilotepec,15,45,15045,Centro,Particular / Desconocido,Actividades Agrícolas,Quema para preparación de siembra,44300,44300,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.020833333,0.069444444
2021,21-15-1134,18,58,38.29,18.977303,99,20,54.84,-99.34856667,63,México,Ocuilan,15,63,15063,Centro,Bienes Comunales San Juan Atzingo / Tlaltizapan,Actividades Agrícolas,Quema para desmontar,44300,44300,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.03125,0.083333333
2021,21-15-1135,19,16,51.87,19.281075,100,6,25.57,-100.1071028,32,México,Donato Guerra,15,32,15032,Centro,Bienes Comunales San Simón de la Laguna / El Charco,Actividades Agrícolas,Quema para preparación de siembra,44300,44300,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,2,1,0,3,0 a 5 Hectáreas,0.003472222,0.013888889,0.097222222
2021,21-15-1136,18,58,56,18.982222,99,33,28.5,-99.55791667,88,México,Tenancingo,15,88,15088,Centro,Ejido La Trinidad / El Monte,Actividades ilícitas,Vandalismo,44300,44300,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,1.5,0,0,1.5,0 a 5 Hectáreas,0.003472222,0.027777778,0.104166667
2021,21-15-1137,19,54,5,19.901389,99,48,43,-99.81194444,1,México,Acambay de Ruíz Castañeda,15,1,15001,Centro,Ejido Los Plata / El Cafi,Fumadores,Ninguna / No aplica,44300,44300,1 Día,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.003472222,0.038194444,0.104166667
2021,21-15-1138,19,17,18.4,19.288444,100,9,3,-100.1508333,110,México,Valle de Bravo,15,110,15110,Centro,Ejido Cabecera de Indigenas / Los Llanos,Fumadores,Ninguna / No aplica,44301,44301,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.003472222,0.020833333,0.125
2021,21-15-1139,19,9,17,19.154722,100,0,37,-100.0102778,110,México,Valle de Bravo,15,110,15110,Centro,Los Saucos / La Veladora,Actividades ilícitas,Vandalismo,44301,44301,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Moderado,0,0,10,2,0,12,11 a 20 Hectáreas,0.006944444,0.027777778,0.270833333
2021,21-15-1140,19,0,7.2,19.002,99,21,57.5,-99.36597222,63,México,Ocuilan,15,63,15063,Centro,Bienes Comunales San Juan Atzingo / El Temazcal,Actividades Agrícolas,Quema para desmontar,44301,44301,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.006944444,0.020833333,0.173611111
2021,21-15-1141,19,34,4.9,19.568028,100,10,50.4,-100.1806667,124,México,San José del Rincón,15,124,15124,Centro,Ejido La Trampa / El Puertecito,Actividades Agrícolas,Quema para preparación de siembra,44301,44301,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,1,1,1,0,3,0 a 5 Hectáreas,0.006944444,0.041666667,0.194444444
2021,21-15-1142,19,40,14.4,19.670667,100,13,22.4,-100.2228889,124,México,San José del Rincón,15,124,15124,Centro,Arturo García / El Zacatonal,Fogatas,Fogatas de paseantes,44301,44301,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.020833333,0.069444444
2021,21-15-1143,19,23,40.4,19.394556,100,1,25.4,-100.0237222,114,México,Villa Victoria,15,114,15114,Centro,San Agustín y sus Barrios / La Unión,Fogatas,Fogatas de paseantes,44301,44301,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1,1,0,2,0 a 5 Hectáreas,0.003472222,0.020833333,0.048611111
2021,21-15-1144,19,17,17.06,19.288072,100,4,24.45,-100.0734583,32,México,Donato Guerra,15,32,15032,Centro,Bienes Comunales San Simón de la Laguna / La Antena,Actividades ilícitas,Vandalismo,44301,44301,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.003472222,0.020833333,0.083333333
2021,21-15-1145,19,10,51.98,19.181106,100,0,59.72,-100.0165889,110,México,Valle de Bravo,15,110,15110,Centro,El Trompillo / El Puerto del Coyote,Actividades ilícitas,Vandalismo,44301,44301,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.041666667,0.111111111
2021,21-15-1146,18,48,16,18.804444,99,33,47,-99.56305556,119,México,Zumpahuacán,15,119,15119,Centro,San Mateo el Despoblado / Las Pilitas,Actividades Agrícolas,Quema para preparación de siembra,44301,44301,1 Día,Superficial,Bosque de Táscate,Sensible,Impacto Mínimo,0,0,8,0,0,8,6 a 10 Hectáreas,0.003472222,0.086805556,0.319444444
2021,21-15-1147,18,58,44.82,18.979117,98,42,28.2,-98.70783333,34,México,Ecatzingo,15,34,15034,Centro,Bienes Comunales San Pedro Ecatzingo / Xochiquia,Actividades ilícitas,Vandalismo,44302,44302,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,8.5,0,0,8.5,6 a 10 Hectáreas,0.003472222,0.052083333,0.274305556
2021,21-15-1148,19,1,44.3,19.028972,99,30,34.6,-99.50961111,88,México,Tenancingo,15,88,15088,Centro,Bienes Comunales San Juan Xochiaca / La Loma,Actividades Agrícolas,Quema para preparación de siembra,44302,44302,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,2,0,0,0,2,0 a 5 Hectáreas,0.006944444,0.027777778,0.138888889
2021,21-15-1149,19,16,47.2,19.279778,100,3,18.7,-100.0551944,7,México,Amanalco,15,7,15007,Centro,Bienes Comunales San Bartolo / Zacatonal,Actividades Agrícolas,Quema para preparación de siembra,44302,44302,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0.5,1,1,0,2.5,0 a 5 Hectáreas,0.003472222,0.020833333,0.0625
2021,21-15-1150,19,14,53.1,19.248083,98,43,23.6,-98.72322222,103,México,Tlalmanalco,15,103,15103,Centro,Ejido Tlalmanalco/ Las Peñas,Actividades ilícitas,Vandalismo,44302,44302,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,5,0,0,5,0 a 5 Hectáreas,0.003472222,0.065972222,0.243055556
2021,21-15-1151,19,8,43,19.145278,99,59,57,-99.99916667,110,México,Valle de Bravo,15,110,15110,Centro,Ejido Mesa de Dolores y Jesús del Monte/ La Troceria,Actividades ilícitas,Vandalismo,44302,44302,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.048611111,0.138888889
2021,21-15-1152,19,0,27.36,19.0076,99,24,40.13,-99.41114722,63,México,Ocuilan,15,63,15063,Centro,Bienes Comunales San Juan Atzingo / El Pedregal,Otras actividades productivas,Hornos de carbón,44302,44302,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,20,0,0,20,11 a 20 Hectáreas,0.006944444,0.017361111,0.097222222
2021,21-15-1153,18,52,37.5,18.877083,100,13,22,-100.2227778,82,México,Tejupilco,15,82,15082,Centro,Particular / Las Torres,Actividades Agrícolas,Quema para preparación de siembra,44302,44302,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,2,2,0,4,0 a 5 Hectáreas,0.006944444,0.027777778,0.190972222
2021,21-15-1154,19,4,59.2,19.083111,100,3,2.3,-100.0506389,86,México,Temascaltepec,15,86,15086,Centro,Ejido Telpintla / El Encinal ,Actividades Pecuarias,Quema para pastoreo,44302,44302,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,9,5,0,14,11 a 20 Hectáreas,0.006944444,0.027777778,0.541666667
2021,21-15-1155,19,6,33.8,19.109389,100,2,38.6,-100.0440556,86,México,Temascaltepec,15,86,15086,Centro,Bienes Comunales San Lucas del Pulque / Los Pedregales,Fogatas,Fogatas de paseantes,44302,44302,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1.5,0,0,1.5,0 a 5 Hectáreas,0.003472222,0.020833333,0.121527778
2021,21-15-1156,19,32,36.5,19.543472,100,4,50.7,-100.08075,124,México,San José del Rincón,15,124,15124,Centro,Ejido San Antonio Pueblo Nuevo / La Mina,Actividades Pecuarias,Quema para pastoreo,44303,44303,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,1,0,1,0 a 5 Hectáreas,0.003472222,0.006944444,0.041666667
2021,21-15-1157,19,17,5.77,19.284936,99,21,47.44,-99.36317778,62,México,Ocoyoacac,15,62,15062,Centro,Rancho Viejo / La Presa,Fogatas,Fogatas de paseantes,44303,44303,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.027777778,0.097222222
2021,21-15-1158,19,30,39.2,19.510889,99,19,6.5,-99.31847222,57,México,Naucalpan de Juárez,15,57,15057,Centro,Ejido Santiago Tepatlaxco / La Alameda ,Actividades ilícitas,Vandalismo,44303,44303,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.006944444,0.0625
2021,21-15-1159,19,35,41.5,19.594861,99,22,56.4,-99.38233333,60,México,Nicolás Romero,15,60,15060,Centro,Ejido Trasfiguración / El Puerto,Fogatas,Fogatas de paseantes,44303,44303,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.003472222,0.010416667,0.090277778
2021,21-15-1160,19,43,19.7,19.722139,99,32,47.9,-99.54663889,112,México,Villa del Carbón,15,112,15112,Centro,Los Miranda / La Lagunita,Actividades Agrícolas,Quema para preparación de siembra,44303,44303,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,2,1,0,3,0 a 5 Hectáreas,0.003472222,0.03125,0.125
2021,21-15-1161,19,8,56,19.148889,100,0,52,-100.0144444,110,México,Valle de Bravo,15,110,15110,Centro,Particular / Los Robles,Fumadores,Ninguna / No aplica,44303,44303,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0.5,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.041666667,0.104166667
2021,21-15-1162,18,59,56.5,18.999028,98,46,22.8,-98.773,15,México,Atlautla,15,15,15015,Centro,Ejido Atlautla / Los Ranchos,Fogatas,Fogatas de paseantes,44303,44303,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,5,0,0,5,0 a 5 Hectáreas,0.003472222,0.034722222,0.152777778
2021,21-15-1163,19,1,37.46,19.027072,99,35,4.46,-99.58457222,90,México,Tenango del Valle,15,90,15090,Centro,Bienes Comunales San Pedro Zictepec / Camino a Monte de Pozon Pedro Zictepec / Monte de Pozo,Actividades Agrícolas,Quema para desmontar,44303,44303,1 Día,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,1,0,1,0,2,0 a 5 Hectáreas,0.006944444,0.013888889,0.125
2021,21-15-1164,19,1,13.9,19.020528,99,51,57.6,-99.866,86,México,Temascaltepec,15,86,15086,Centro,"Ejido los Ailes, La Mesa y La Guacamaya / Loma Alta",Actividades Agrícolas,Quema para preparación de siembra,44303,44303,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,2,6,0,0,8,6 a 10 Hectáreas,0.006944444,0.038194444,0.402777778
2021,21-15-1165,19,0,44.4,19.012333,99,24,41.3,-99.41147222,63,México,Ocuilan,15,63,15063,Centro,Bienes Comunales San Juan Atzingo  / Pedregal de Tepetzingo,Actividades Agrícolas,Quema para preparación de siembra,44303,44303,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,3,2,0,5,0 a 5 Hectáreas,0.006944444,0.020833333,0.159722222
2021,21-15-1166,19,20,27.5,19.340972,100,5,48.9,-100.0969167,111,México,Villa de Allende,15,111,15111,Centro,Rancho Los Vega / La Cabaña,Fogatas,Fogatas de paseantes,44303,44303,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0.5,1.5,0,0,2,0 a 5 Hectáreas,0.003472222,0.034722222,0.125
2021,21-15-1167,20,0,2.2,20.000611,100,1,44.06,-100.0289056,1,México,Acambay de Ruíz Castañeda,15,1,15001,Centro,Ejido Rancheria de Agostadero / San Agustín la Manga,Actividades Agrícolas,Quema para preparación de siembra,44303,44303,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1,0,0,1,0 a 5 Hectáreas,0.006944444,0.038194444,0.09375
2021,21-15-1168,19,14,45.7,19.246028,100,7,20.1,-100.12225,110,México,Valle de Bravo,15,110,15110,Centro,Ejido San Antonio de la Laguna / El Cerro de Vallolista,Actividades ilícitas,Vandalismo,44303,44303,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,18.5,0,0,18.5,11 a 20 Hectáreas,0.003472222,0.006944444,0.138888889
2021,21-15-1169,19,22,11.7,19.369917,98,39,56.2,-98.66561111,39,México,Ixtapaluca,15,39,15039,Centro,Ejido Rio Frio / Chiquicascla,Actividades ilícitas,Cambio de uso de suelo,44303,44303,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,2,0,0,2,0 a 5 Hectáreas,0.003472222,0.024305556,0.114583333
2021,21-15-1170,19,34,12.4,19.570111,100,11,42,-100.195,124,México,San José del Rincón,15,124,15124,Centro,Ejido La Trampa / Las Canoas,Actividades ilícitas,Vandalismo,44303,44303,1 Día,Superficial,Bosque de Oyamel,Sensible,Impacto Mínimo,0,0.5,0,0,0,0.5,0 a 5 Hectáreas,0.006944444,0.027777778,0.076388889
2021,21-15-1171,19,3,44,19.062222,99,54,3.33,-99.900925,86,México,Temascaltepec,15,86,15086,Centro,Bienes Comunales Rincon de Atarasquillo / Los Llanos,Actividades Pecuarias,Quema para pastoreo,44303,44303,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1,1,0,2,0 a 5 Hectáreas,0.006944444,0.052083333,0.159722222
2021,21-15-1172,19,5,23.4,19.089833,100,2,48,-100.0466667,86,México,Temascaltepec,15,86,15086,Centro,Telpintla / El Pedegral,Actividades Agrícolas,Quema para preparación de siembra,44303,44303,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Moderado,0,0,20,0,0,20,11 a 20 Hectáreas,0.010416667,0.045138889,0.263888889
